artist,album,price,format,qty,orderdate,store.id
Fleetwood Mac,Rumours,8.98,lp,4,2019-06-14,X037
Journey,Escape,8.98,cass,3,2019-06-14,X037
Eagles,Hotel California,8.98,lp,1,2019-06-14,X037
ZZ Top,Eliminator,9.98,cass,3,2019-06-14,X037
Van Halen,1984,9.98,cass,7,2019-01-08,X040
Pink Floyd,The Wall,14.98,cass,7,2019-01-08,X040
Foreigner,4,8.98,lp,4,2019-01-08,X040
Heart,Dreamboat Annie,7.98,lp,5,2019-01-08,X040
Aerosmith,Toys in the Attic,7.98,cass,0,2019-01-08,X040
Lynyrd Skynyrd,Second Helping,7.98,cass,5,2019-01-08,X040
Pink Floyd,The Wall,14.98,cass,6,2019-01-08,X040
Foreigner,4,8.98,lp,4,2019-01-08,X040
Lynyrd Skynyrd,Second Helping,7.98,cass,6,2019-08-12,X043
Eagles,Hotel California,8.98,cass,7,2019-08-12,X043
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-08-12,X043
Aerosmith,Toys in the Attic,7.98,lp,3,2019-08-12,X043
Queen,Night at the Opera,7.98,cass,3,2019-08-12,X043
Van Halen,1984,9.98,cass,6,2019-06-11,X031
Fleetwood Mac,Rumours,8.98,cass,3,2019-06-11,X031
Fleetwood Mac,Rumours,8.98,lp,2,2019-11-12,X032
Heart,Dreamboat Annie,7.98,lp,4,2019-11-12,X032
Eagles,Hotel California,8.98,cass,6,2019-11-12,X032
AC/DC,Back in Black,8.98,cass,3,2019-11-12,X032
Journey,Escape,8.98,cass,4,2019-07-19,X013
Aerosmith,Toys in the Attic,7.98,cass,3,2019-07-19,X013
Lynyrd Skynyrd,Second Helping,7.98,lp,2,2019-07-19,X013
Led Zeppelin,IV (untitled),7.98,cass,5,2019-07-19,X013
Led Zeppelin,IV (untitled),7.98,cass,2,2019-07-19,X013
The Beatles,Abbey Road,7.98,cass,2,2019-07-19,X013
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-07-19,X013
The Who,Who's Next,7.98,cass,6,2019-03-15,X035
Van Halen,1984,9.98,cass,4,2019-03-15,X035
Journey,Escape,8.98,cass,3,2019-03-15,X035
Aerosmith,Toys in the Attic,7.98,cass,3,2019-03-15,X035
Bad Company,Bad Company,7.98,cass,5,2019-03-15,X035
Bad Company,Bad Company,7.98,cass,3,2019-10-20,X015
Aerosmith,Toys in the Attic,7.98,lp,2,2019-10-20,X015
Van Halen,1984,9.98,cass,3,2019-10-20,X015
Led Zeppelin,IV (untitled),7.98,cass,9,2019-10-20,X015
ZZ Top,Eliminator,9.98,cass,4,2019-04-18,X028
Aerosmith,Toys in the Attic,7.98,cass,5,2019-04-18,X028
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-04-18,X028
Rush,Moving Pictures,8.98,cass,4,2019-04-18,X028
Queen,Night at the Opera,7.98,cass,4,2019-07-26,X044
Boston,Boston,8.98,cass,4,2019-07-26,X044
Boston,Boston,8.98,lp,8,2019-07-26,X044
ZZ Top,Eliminator,9.98,cass,3,2019-04-28,X004
Def Leppard,Hysteria,9.98,cass,4,2019-04-28,X004
Fleetwood Mac,Rumours,8.98,lp,2,2019-04-28,X004
The Cars,The Cars,8.98,cass,6,2019-04-28,X004
The Cars,The Cars,8.98,cass,6,2019-04-28,X004
The Beatles,Abbey Road,7.98,cass,5,2019-04-28,X004
Boston,Boston,8.98,cass,3,2019-04-28,X004
Aerosmith,Toys in the Attic,7.98,lp,6,2019-04-28,X004
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-04-28,X004
Led Zeppelin,IV (untitled),7.98,cass,4,2019-03-14,X010
AC/DC,Back in Black,8.98,lp,4,2019-03-14,X010
U2,War,9.98,cass,3,2019-02-01,X014
Lynyrd Skynyrd,Second Helping,7.98,cass,4,2019-02-01,X014
Queen,Night at the Opera,7.98,cass,4,2019-02-01,X014
Rush,Moving Pictures,8.98,lp,6,2019-05-13,X020
Def Leppard,Hysteria,9.98,cass,1,2019-05-13,X020
The Who,Who's Next,7.98,cass,7,2019-05-13,X020
Pink Floyd,The Wall,14.98,cass,8,2019-05-13,X020
The Beatles,Abbey Road,7.98,cass,7,2019-12-02,X039
The Rolling Stones,Sticky Fingers,7.98,lp,6,2019-12-02,X039
U2,War,9.98,cass,2,2019-12-02,X039
Van Halen,1984,9.98,cass,2,2019-12-02,X039
ZZ Top,Eliminator,9.98,cass,5,2019-12-02,X039
Led Zeppelin,IV (untitled),7.98,cass,2,2019-12-02,X039
ZZ Top,Eliminator,9.98,cass,4,2019-09-17,X018
Pink Floyd,The Wall,14.98,lp,3,2019-09-17,X018
Led Zeppelin,IV (untitled),7.98,cass,2,2019-09-17,X018
Queen,Night at the Opera,7.98,lp,4,2019-09-17,X018
Van Halen,1984,9.98,cass,1,2019-09-30,X033
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-09-30,X033
AC/DC,Back in Black,8.98,cass,6,2019-09-30,X033
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-09-30,X033
Queen,Night at the Opera,7.98,cass,3,2019-09-30,X033
Boston,Boston,8.98,lp,6,2019-09-30,X033
Led Zeppelin,IV (untitled),7.98,cass,7,2019-09-30,X033
The Doors,The Doors,7.98,lp,4,2019-09-30,X033
ZZ Top,Eliminator,9.98,lp,2,2019-09-30,X033
Van Halen,1984,9.98,cass,3,2019-11-26,X025
Steve Miller Band,Fly Like an Eagle,8.98,cass,5,2019-11-26,X025
Eagles,Hotel California,8.98,cass,9,2019-11-26,X025
Def Leppard,Hysteria,9.98,lp,3,2019-11-26,X025
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-11-26,X025
Van Halen,1984,9.98,cass,4,2019-11-26,X025
Fleetwood Mac,Rumours,8.98,cass,4,2019-01-09,X018
Van Halen,1984,9.98,cass,3,2019-01-09,X018
The Beatles,Abbey Road,7.98,lp,3,2019-01-09,X018
Lynyrd Skynyrd,Second Helping,7.98,cass,8,2019-01-09,X018
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-06-15,X006
The Doors,The Doors,7.98,lp,1,2019-06-15,X006
Lynyrd Skynyrd,Second Helping,7.98,lp,5,2019-06-15,X006
AC/DC,Back in Black,8.98,cass,8,2019-06-15,X006
Foreigner,4,8.98,lp,4,2019-06-15,X006
The Beatles,Abbey Road,7.98,lp,4,2019-08-17,X005
Eagles,Hotel California,8.98,cass,3,2019-08-17,X005
Steve Miller Band,Fly Like an Eagle,8.98,lp,4,2019-08-17,X005
Pink Floyd,The Wall,14.98,cass,0,2019-08-17,X005
The Rolling Stones,Sticky Fingers,7.98,lp,3,2019-08-17,X005
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,5,2019-08-17,X005
Boston,Boston,8.98,lp,6,2019-08-17,X005
Bad Company,Bad Company,7.98,cass,1,2019-02-20,X005
ZZ Top,Eliminator,9.98,cass,2,2019-02-20,X005
Def Leppard,Hysteria,9.98,cass,2,2019-02-20,X005
Steve Miller Band,Fly Like an Eagle,8.98,lp,3,2019-02-20,X005
The Rolling Stones,Sticky Fingers,7.98,cass,0,2019-02-20,X005
Eagles,Hotel California,8.98,cass,3,2019-02-20,X005
The Doors,The Doors,7.98,cass,2,2019-06-21,X008
Journey,Escape,8.98,lp,6,2019-06-21,X008
Queen,Night at the Opera,7.98,cass,3,2019-06-21,X008
Van Halen,1984,9.98,cass,2,2019-06-21,X008
Fleetwood Mac,Rumours,8.98,cass,0,2019-06-21,X008
Pink Floyd,The Wall,14.98,lp,3,2019-01-09,X021
ZZ Top,Eliminator,9.98,cass,3,2019-01-09,X021
AC/DC,Back in Black,8.98,lp,3,2019-01-09,X021
Foreigner,4,8.98,lp,4,2019-01-09,X021
Eagles,Hotel California,8.98,lp,3,2019-10-21,X039
AC/DC,Back in Black,8.98,cass,5,2019-10-21,X039
Led Zeppelin,IV (untitled),7.98,lp,6,2019-10-21,X039
AC/DC,Back in Black,8.98,cass,10,2019-10-21,X039
Eagles,Hotel California,8.98,lp,1,2019-10-21,X039
Boston,Boston,8.98,cass,5,2019-10-21,X039
Led Zeppelin,IV (untitled),7.98,cass,9,2019-10-21,X039
Pink Floyd,The Wall,14.98,lp,1,2019-10-21,X039
The Who,Who's Next,7.98,cass,3,2019-10-21,X039
Boston,Boston,8.98,cass,4,2019-09-16,X026
Eagles,Hotel California,8.98,cass,6,2019-09-16,X026
The Cars,The Cars,8.98,cass,2,2019-09-16,X026
The Rolling Stones,Sticky Fingers,7.98,lp,2,2019-09-16,X026
AC/DC,Back in Black,8.98,lp,2,2019-01-28,X018
Heart,Dreamboat Annie,7.98,cass,5,2019-01-28,X018
The Doors,The Doors,7.98,cass,4,2019-01-28,X018
The Beatles,Abbey Road,7.98,lp,3,2019-09-11,X042
The Beatles,Abbey Road,7.98,cass,4,2019-09-11,X042
Journey,Escape,8.98,cass,1,2019-09-11,X042
Fleetwood Mac,Rumours,8.98,cass,1,2019-09-11,X042
AC/DC,Back in Black,8.98,cass,4,2019-05-24,X028
The Doors,The Doors,7.98,cass,1,2019-05-24,X028
Pink Floyd,The Wall,14.98,lp,4,2019-08-20,X009
The Beatles,Abbey Road,7.98,cass,1,2019-08-20,X009
Foreigner,4,8.98,cass,4,2019-08-20,X009
Led Zeppelin,IV (untitled),7.98,lp,7,2019-08-20,X009
The Who,Who's Next,7.98,lp,2,2019-08-20,X009
AC/DC,Back in Black,8.98,lp,3,2019-10-09,X010
Van Halen,1984,9.98,lp,3,2019-10-09,X010
Heart,Dreamboat Annie,7.98,lp,7,2019-10-09,X010
Foreigner,4,8.98,cass,4,2019-10-09,X010
The Who,Who's Next,7.98,cass,5,2019-06-28,X031
Rush,Moving Pictures,8.98,lp,4,2019-06-28,X031
U2,War,9.98,cass,2,2019-06-28,X031
Pink Floyd,The Wall,14.98,lp,3,2019-06-28,X031
ZZ Top,Eliminator,9.98,cass,7,2019-06-28,X031
Van Halen,1984,9.98,lp,2,2019-06-28,X031
Pink Floyd,The Wall,14.98,cass,5,2019-06-28,X031
Van Halen,1984,9.98,cass,3,2019-06-28,X031
Foreigner,4,8.98,cass,2,2019-06-28,X031
Led Zeppelin,IV (untitled),7.98,cass,2,2019-06-28,X031
Journey,Escape,8.98,cass,4,2019-09-08,X017
Journey,Escape,8.98,cass,1,2019-09-08,X017
Queen,Night at the Opera,7.98,cass,3,2019-09-08,X017
Van Halen,1984,9.98,lp,9,2019-09-08,X017
U2,War,9.98,cass,4,2019-09-08,X017
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-09-08,X017
Led Zeppelin,IV (untitled),7.98,cass,8,2019-09-08,X017
The Rolling Stones,Sticky Fingers,7.98,lp,4,2019-10-23,X045
Pink Floyd,The Wall,14.98,cass,5,2019-10-23,X045
Queen,Night at the Opera,7.98,cass,8,2019-10-23,X045
Lynyrd Skynyrd,Second Helping,7.98,cass,2,2019-10-23,X045
Led Zeppelin,IV (untitled),7.98,lp,8,2019-10-23,X045
Bad Company,Bad Company,7.98,cass,3,2019-10-23,X045
Eagles,Hotel California,8.98,lp,1,2019-10-23,X045
Bad Company,Bad Company,7.98,cass,5,2019-10-23,X045
Aerosmith,Toys in the Attic,7.98,lp,2,2019-10-23,X045
Queen,Night at the Opera,7.98,cass,4,2019-10-23,X045
Journey,Escape,8.98,lp,2,2019-10-23,X045
Van Halen,1984,9.98,cass,2,2019-07-20,X042
Rush,Moving Pictures,8.98,cass,2,2019-07-20,X042
The Beatles,Abbey Road,7.98,cass,7,2019-07-20,X042
Led Zeppelin,IV (untitled),7.98,lp,4,2019-07-20,X042
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-08-02,X008
The Doors,The Doors,7.98,lp,2,2019-08-02,X008
Led Zeppelin,IV (untitled),7.98,lp,1,2019-08-02,X008
The Cars,The Cars,8.98,lp,3,2019-08-02,X008
Van Halen,1984,9.98,cass,4,2019-08-02,X008
Rush,Moving Pictures,8.98,cass,3,2019-08-02,X008
Bad Company,Bad Company,7.98,lp,9,2019-08-02,X008
Pink Floyd,The Wall,14.98,cass,3,2019-08-02,X008
Queen,Night at the Opera,7.98,cass,5,2019-10-12,X002
The Rolling Stones,Sticky Fingers,7.98,cass,6,2019-10-12,X002
Led Zeppelin,IV (untitled),7.98,cass,7,2019-10-12,X002
Pink Floyd,The Wall,14.98,cass,6,2019-10-12,X002
Van Halen,1984,9.98,cass,6,2019-10-12,X002
Heart,Dreamboat Annie,7.98,cass,4,2019-10-12,X002
U2,War,9.98,cass,4,2019-01-09,X007
Bad Company,Bad Company,7.98,lp,5,2019-01-09,X007
The Doors,The Doors,7.98,lp,5,2019-01-09,X007
Journey,Escape,8.98,cass,3,2019-01-09,X007
Aerosmith,Toys in the Attic,7.98,lp,4,2019-09-19,X025
The Who,Who's Next,7.98,lp,5,2019-09-19,X025
Journey,Escape,8.98,cass,4,2019-09-19,X025
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,5,2019-09-19,X025
ZZ Top,Eliminator,9.98,lp,5,2019-05-16,X002
Def Leppard,Hysteria,9.98,lp,3,2019-05-16,X002
AC/DC,Back in Black,8.98,lp,2,2019-05-16,X002
Steve Miller Band,Fly Like an Eagle,8.98,cass,7,2019-04-18,X012
The Who,Who's Next,7.98,cass,2,2019-04-18,X012
The Beatles,Abbey Road,7.98,lp,5,2019-04-18,X012
Lynyrd Skynyrd,Second Helping,7.98,cass,5,2019-04-18,X012
Bad Company,Bad Company,7.98,cass,2,2019-04-18,X012
U2,War,9.98,lp,5,2019-04-18,X012
The Who,Who's Next,7.98,cass,3,2019-04-18,X012
Eagles,Hotel California,8.98,cass,7,2019-04-14,X030
AC/DC,Back in Black,8.98,cass,4,2019-04-14,X030
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,1,2019-04-14,X030
Queen,Night at the Opera,7.98,cass,0,2019-04-14,X030
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-04-14,X030
Boston,Boston,8.98,lp,3,2019-04-14,X030
Heart,Dreamboat Annie,7.98,cass,1,2019-04-14,X030
Led Zeppelin,IV (untitled),7.98,cass,5,2019-04-14,X030
AC/DC,Back in Black,8.98,lp,4,2019-08-08,X034
Foreigner,4,8.98,cass,3,2019-08-08,X034
Eagles,Hotel California,8.98,cass,2,2019-08-08,X034
Foreigner,4,8.98,cass,6,2019-08-08,X034
The Cars,The Cars,8.98,cass,0,2019-08-08,X034
Foreigner,4,8.98,cass,2,2019-08-08,X034
Led Zeppelin,IV (untitled),7.98,cass,5,2019-08-08,X034
U2,War,9.98,cass,4,2019-08-08,X034
The Beatles,Abbey Road,7.98,cass,4,2019-08-08,X034
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,8,2019-08-08,X034
Bad Company,Bad Company,7.98,cass,3,2019-08-08,X034
The Doors,The Doors,7.98,cass,3,2019-04-03,X031
Rush,Moving Pictures,8.98,lp,10,2019-04-03,X031
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-04-03,X031
Fleetwood Mac,Rumours,8.98,cass,3,2019-04-03,X031
Eagles,Hotel California,8.98,cass,6,2019-04-03,X031
Led Zeppelin,IV (untitled),7.98,cass,1,2019-04-03,X031
Led Zeppelin,IV (untitled),7.98,cass,3,2019-02-07,X001
Fleetwood Mac,Rumours,8.98,lp,6,2019-02-07,X001
Bad Company,Bad Company,7.98,cass,8,2019-02-07,X001
Eagles,Hotel California,8.98,cass,5,2019-02-07,X001
Fleetwood Mac,Rumours,8.98,cass,7,2019-07-15,X006
Van Halen,1984,9.98,cass,4,2019-07-15,X006
Foreigner,4,8.98,cass,7,2019-07-15,X006
ZZ Top,Eliminator,9.98,cass,6,2019-07-15,X006
The Doors,The Doors,7.98,lp,1,2019-07-15,X006
Aerosmith,Toys in the Attic,7.98,lp,1,2019-07-15,X006
Led Zeppelin,IV (untitled),7.98,cass,5,2019-07-15,X006
Van Halen,1984,9.98,cass,6,2019-03-28,X019
Eagles,Hotel California,8.98,cass,4,2019-03-28,X019
Van Halen,1984,9.98,cass,6,2019-01-23,X034
Queen,Night at the Opera,7.98,lp,3,2019-05-06,X035
Foreigner,4,8.98,lp,3,2019-05-06,X035
The Who,Who's Next,7.98,cass,4,2019-05-06,X035
The Beatles,Abbey Road,7.98,cass,5,2019-05-06,X035
Led Zeppelin,IV (untitled),7.98,cass,4,2019-08-02,X020
Pink Floyd,The Wall,14.98,cass,3,2019-08-02,X020
Fleetwood Mac,Rumours,8.98,cass,7,2019-08-02,X020
Eagles,Hotel California,8.98,lp,3,2019-08-02,X020
Foreigner,4,8.98,cass,6,2019-08-02,X020
Queen,Night at the Opera,7.98,cass,2,2019-08-02,X020
Boston,Boston,8.98,cass,1,2019-08-02,X020
AC/DC,Back in Black,8.98,lp,4,2019-04-07,X038
Foreigner,4,8.98,lp,6,2019-04-07,X038
The Doors,The Doors,7.98,lp,2,2019-04-07,X038
Aerosmith,Toys in the Attic,7.98,lp,5,2019-04-07,X038
AC/DC,Back in Black,8.98,cass,5,2019-04-07,X038
Van Halen,1984,9.98,cass,4,2019-04-07,X038
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,5,2019-04-07,X038
Pink Floyd,The Wall,14.98,cass,11,2019-04-07,X038
Foreigner,4,8.98,cass,5,2019-09-08,X010
Queen,Night at the Opera,7.98,cass,5,2019-09-08,X010
Def Leppard,Hysteria,9.98,cass,5,2019-09-08,X010
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,2,2019-08-12,X028
Eagles,Hotel California,8.98,cass,4,2019-08-12,X028
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,3,2019-08-12,X028
Boston,Boston,8.98,cass,3,2019-08-12,X028
Van Halen,1984,9.98,cass,4,2019-08-12,X028
The Who,Who's Next,7.98,lp,4,2019-08-12,X028
The Cars,The Cars,8.98,cass,4,2019-08-12,X028
Queen,Night at the Opera,7.98,cass,5,2019-08-12,X028
The Beatles,Abbey Road,7.98,cass,5,2019-11-12,X009
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-11-12,X009
Heart,Dreamboat Annie,7.98,cass,5,2019-11-12,X009
Bad Company,Bad Company,7.98,cass,1,2019-11-12,X009
U2,War,9.98,cass,3,2019-11-12,X009
Eagles,Hotel California,8.98,lp,6,2019-11-12,X009
Heart,Dreamboat Annie,7.98,lp,8,2019-06-11,X004
Led Zeppelin,IV (untitled),7.98,cass,2,2019-06-11,X004
Led Zeppelin,IV (untitled),7.98,lp,3,2019-06-11,X004
Van Halen,1984,9.98,cass,4,2019-06-11,X004
Bad Company,Bad Company,7.98,cass,4,2019-06-11,X004
Fleetwood Mac,Rumours,8.98,lp,2,2019-06-11,X004
The Who,Who's Next,7.98,lp,3,2019-10-01,X035
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-10-01,X035
Van Halen,1984,9.98,cass,4,2019-10-01,X035
Queen,Night at the Opera,7.98,cass,5,2019-10-01,X035
Foreigner,4,8.98,cass,2,2019-10-01,X035
Van Halen,1984,9.98,cass,3,2019-10-01,X035
Boston,Boston,8.98,cass,4,2019-10-01,X035
Journey,Escape,8.98,cass,1,2019-08-06,X008
Van Halen,1984,9.98,lp,4,2019-08-06,X008
ZZ Top,Eliminator,9.98,lp,3,2019-08-06,X008
Fleetwood Mac,Rumours,8.98,cass,2,2019-08-06,X008
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,2,2019-11-03,X044
Fleetwood Mac,Rumours,8.98,cass,4,2019-11-03,X044
The Doors,The Doors,7.98,cass,6,2019-11-03,X044
Journey,Escape,8.98,lp,2,2019-11-03,X044
The Who,Who's Next,7.98,cass,2,2019-11-03,X044
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-11-03,X044
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-11-03,X044
Bad Company,Bad Company,7.98,lp,7,2019-06-09,X011
Journey,Escape,8.98,lp,3,2019-06-09,X011
Steve Miller Band,Fly Like an Eagle,8.98,lp,6,2019-06-09,X011
Pink Floyd,The Wall,14.98,cass,3,2019-06-09,X011
Fleetwood Mac,Rumours,8.98,cass,5,2019-06-09,X011
Boston,Boston,8.98,lp,4,2019-07-21,X040
ZZ Top,Eliminator,9.98,cass,5,2019-07-21,X040
Queen,Night at the Opera,7.98,cass,4,2019-07-21,X040
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-07-21,X040
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,4,2019-07-03,X030
Eagles,Hotel California,8.98,cass,6,2019-02-09,X004
Van Halen,1984,9.98,cass,3,2019-02-09,X004
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-02-09,X004
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,6,2019-02-09,X004
Led Zeppelin,IV (untitled),7.98,cass,4,2019-01-22,X002
AC/DC,Back in Black,8.98,lp,7,2019-01-22,X002
Led Zeppelin,IV (untitled),7.98,lp,2,2019-01-22,X002
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-01-22,X002
Bad Company,Bad Company,7.98,cass,5,2019-05-15,X028
Def Leppard,Hysteria,9.98,lp,9,2019-05-15,X028
Eagles,Hotel California,8.98,lp,4,2019-05-15,X028
The Who,Who's Next,7.98,cass,2,2019-05-15,X028
Queen,Night at the Opera,7.98,cass,2,2019-05-15,X028
Led Zeppelin,IV (untitled),7.98,cass,4,2019-05-15,X028
Foreigner,4,8.98,lp,4,2019-05-15,X028
Pink Floyd,The Wall,14.98,cass,3,2019-05-15,X028
Boston,Boston,8.98,cass,11,2019-05-15,X028
U2,War,9.98,cass,4,2019-05-15,X028
Led Zeppelin,IV (untitled),7.98,cass,3,2019-05-15,X028
Journey,Escape,8.98,cass,3,2019-11-02,X008
Van Halen,1984,9.98,cass,4,2019-11-02,X008
Heart,Dreamboat Annie,7.98,cass,4,2019-11-02,X008
Led Zeppelin,IV (untitled),7.98,cass,4,2019-11-02,X008
The Rolling Stones,Sticky Fingers,7.98,cass,8,2019-11-02,X008
Led Zeppelin,IV (untitled),7.98,cass,4,2019-01-06,X019
Aerosmith,Toys in the Attic,7.98,cass,5,2019-01-06,X019
The Doors,The Doors,7.98,cass,8,2019-02-04,X004
Led Zeppelin,IV (untitled),7.98,lp,7,2019-02-04,X004
The Who,Who's Next,7.98,cass,5,2019-02-04,X004
Boston,Boston,8.98,lp,9,2019-02-04,X004
U2,War,9.98,cass,4,2019-02-04,X004
Pink Floyd,The Wall,14.98,lp,3,2019-02-04,X004
Queen,Night at the Opera,7.98,lp,5,2019-04-01,X002
AC/DC,Back in Black,8.98,cass,4,2019-04-01,X002
Steve Miller Band,Fly Like an Eagle,8.98,cass,5,2019-04-13,X012
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-04-13,X012
Heart,Dreamboat Annie,7.98,lp,5,2019-04-13,X012
Journey,Escape,8.98,lp,4,2019-04-13,X012
AC/DC,Back in Black,8.98,cass,4,2019-04-13,X012
Fleetwood Mac,Rumours,8.98,lp,8,2019-04-13,X012
Foreigner,4,8.98,lp,1,2019-04-13,X012
Led Zeppelin,IV (untitled),7.98,cass,1,2019-04-13,X012
Aerosmith,Toys in the Attic,7.98,cass,5,2019-08-13,X012
Led Zeppelin,IV (untitled),7.98,cass,4,2019-08-13,X012
The Rolling Stones,Sticky Fingers,7.98,cass,7,2019-08-13,X012
The Rolling Stones,Sticky Fingers,7.98,cass,1,2019-08-13,X012
Eagles,Hotel California,8.98,cass,5,2019-03-27,X028
AC/DC,Back in Black,8.98,lp,4,2019-03-27,X028
Van Halen,1984,9.98,cass,5,2019-03-27,X028
Pink Floyd,The Wall,14.98,cass,2,2019-12-29,X023
Pink Floyd,The Wall,14.98,cass,5,2019-12-29,X023
Pink Floyd,The Wall,14.98,lp,9,2019-12-29,X023
Eagles,Hotel California,8.98,lp,1,2019-12-29,X023
Led Zeppelin,IV (untitled),7.98,cass,5,2019-12-29,X023
The Rolling Stones,Sticky Fingers,7.98,cass,3,2019-12-29,X023
The Rolling Stones,Sticky Fingers,7.98,cass,5,2019-12-29,X023
Queen,Night at the Opera,7.98,lp,6,2019-12-29,X023
Van Halen,1984,9.98,cass,2,2019-12-29,X023
Journey,Escape,8.98,cass,6,2019-08-13,X023
Journey,Escape,8.98,lp,4,2019-08-13,X023
The Doors,The Doors,7.98,cass,3,2019-08-13,X023
Aerosmith,Toys in the Attic,7.98,lp,4,2019-08-13,X023
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,1,2019-08-13,X023
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-08-13,X023
Foreigner,4,8.98,cass,8,2019-08-13,X023
ZZ Top,Eliminator,9.98,cass,4,2019-08-13,X023
Foreigner,4,8.98,cass,4,2019-10-15,X035
Bad Company,Bad Company,7.98,lp,6,2019-10-15,X035
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,4,2019-10-15,X035
Bad Company,Bad Company,7.98,lp,5,2019-10-15,X035
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-10-15,X035
Led Zeppelin,IV (untitled),7.98,cass,2,2019-10-15,X035
Van Halen,1984,9.98,cass,1,2019-10-15,X035
Fleetwood Mac,Rumours,8.98,cass,4,2019-10-15,X035
Pink Floyd,The Wall,14.98,cass,1,2019-10-15,X035
The Who,Who's Next,7.98,lp,5,2019-09-19,X027
The Who,Who's Next,7.98,cass,6,2019-09-19,X027
Boston,Boston,8.98,cass,4,2019-09-19,X027
The Rolling Stones,Sticky Fingers,7.98,lp,6,2019-09-19,X027
The Cars,The Cars,8.98,lp,3,2019-09-19,X027
Pink Floyd,The Wall,14.98,cass,4,2019-09-19,X027
AC/DC,Back in Black,8.98,cass,5,2019-06-03,X030
The Rolling Stones,Sticky Fingers,7.98,cass,2,2019-06-03,X030
Lynyrd Skynyrd,Second Helping,7.98,lp,2,2019-06-03,X030
Bad Company,Bad Company,7.98,lp,3,2019-06-03,X030
Led Zeppelin,IV (untitled),7.98,cass,3,2019-09-09,X022
Aerosmith,Toys in the Attic,7.98,cass,3,2019-09-09,X022
The Beatles,Abbey Road,7.98,lp,3,2019-09-09,X022
Led Zeppelin,IV (untitled),7.98,cass,5,2019-09-09,X022
ZZ Top,Eliminator,9.98,cass,2,2019-09-09,X022
Steve Miller Band,Fly Like an Eagle,8.98,cass,5,2019-01-26,X010
AC/DC,Back in Black,8.98,lp,2,2019-01-26,X010
Rush,Moving Pictures,8.98,cass,2,2019-01-26,X010
Van Halen,1984,9.98,cass,1,2019-01-26,X010
Bad Company,Bad Company,7.98,lp,1,2019-01-26,X010
The Beatles,Abbey Road,7.98,cass,3,2019-09-21,X030
Steve Miller Band,Fly Like an Eagle,8.98,cass,11,2019-09-21,X030
Pink Floyd,The Wall,14.98,lp,5,2019-09-21,X030
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,0,2019-04-08,X023
The Rolling Stones,Sticky Fingers,7.98,cass,6,2019-04-08,X023
Tom Petty & The Heartbreakers,Hard Promises,8.98,lp,4,2019-04-08,X023
Rush,Moving Pictures,8.98,lp,7,2019-04-08,X023
The Who,Who's Next,7.98,lp,1,2019-11-24,X044
The Rolling Stones,Sticky Fingers,7.98,cass,4,2019-11-24,X044
Def Leppard,Hysteria,9.98,lp,7,2019-11-24,X044
Pink Floyd,The Wall,14.98,cass,6,2019-11-24,X044
Led Zeppelin,IV (untitled),7.98,cass,2,2019-11-24,X044
Boston,Boston,8.98,cass,3,2019-11-24,X044
Aerosmith,Toys in the Attic,7.98,lp,3,2019-01-16,X027
Foreigner,4,8.98,lp,4,2019-01-16,X027
Tom Petty & The Heartbreakers,Hard Promises,8.98,cass,3,2019-01-16,X027
Fleetwood Mac,Rumours,8.98,lp,6,2019-01-22,X006
ZZ Top,Eliminator,9.98,cass,8,2019-01-22,X006
